data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,notes_fr
8775041,566,NIG23098,23098,30/12/2021,2021,1,Battles,Armed clash,Unidentified Cult Militia (Nigeria),,3,Unidentified Cult Militia (Nigeria),,3,33,Western Africa,Nigeria,Delta,Udu,,Otor Udu,5.4527,5.8696,2,Sun (Nigeria); Nigeria Punch,International,"On 30 December 2021, two unidentified cult militias clashed in Mofor junction, Udu LGA (Delta), coded as Otor Udu. Three persons were killed in the clash which is presumed to be a reprisal, other sources claim the victims were killed by stray bullets.",3,1642167836,NGA,"[{'translation_text': ""Le 30 décembre 2021, deux milices sectaires non identifiées se sont affrontées au jonction Mofor, LGA d'Udu (Delta), code Otor Udu. Trois personnes ont été tuées lors de l'affrontement qui est présumé être une représailles, d'autres sources affirment que les victimes ont été tuées par des balles échappées.""}]"
8775042,566,NIG23099,23099,30/12/2021,2021,1,Protests,Excessive force against protesters,Protesters (Nigeria),,6,Rioters (Nigeria),,5,56,Western Africa,Nigeria,Bauchi,Tafawa Balewa,,Tafawa-Balewa,9.7583,9.5572,1,Daily Post (Nigeria); Nigeria Punch; Daily Independent (Nigeria),International,"On 30 December 2021, hundreds of youths gathered in Tafawa-Balewa (Tafawa Balewa, Bauchi) in a demonstration against a scheduled event (Baba Peter Gonto's 21st memorial anniversary) that they claimed would lead to a breach of peace in the area. Later in the event, demonstrators were attacked by a mob of counter-demonstrators; three persons were killed and many others were injured and a house was set ablaze. The motivation for the counterdemonstration is unknown/not reported. [size=hundreds]",3,1642167836,NGA,"[{'translation_text': 'Le 30 décembre 2021, des centaines de jeunes se sont rassemblés à Tafawa-Balewa (Tafawa Balewa, Bauchi) pour une manifestation contre un événement prévu (le 21e anniversaire du commémoratif de Baaba Peter Gonto) qui, selon eux, entraînerait une rupture de la paix dans la région. Plus tard, les manifestants ont été attaqués par une foule de contre-démonstrateurs;'}]"
8785751,466,MLI6024,6024,30/12/2021,2021,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Police Forces of Mali (2021-) Gendarmerie,,1,12,Western Africa,Mali,Sikasso,Sikasso,Danderesso,Danderesso,11.4864,-5.4821,1,Koutiala Observateur Infos; Twitter; Facebook,New media-National,"On 30 December 2021, presumed JNIM militants attacked the gendarmerie in the village of Danderesso (Sikasso, Sikasso). One gendarme was killed and another wounded. JNIM claimed responsibility.",1,1642439768,MLI,"[{'translation_text': 'Le 30 décembre 2021, des militants présumés du JNIM ont attaqué la gendarmerie dans le village de Danderesso (Sikasso, Sikasso), un gendarme ayant été tué et un autre blessé.'}]"
8792992,566,NIG23095,23095,30/12/2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Protestant Christian Group (Nigeria),7,37,Western Africa,Nigeria,Delta,Ethiope East,,Abraka,5.7902,6.1047,1,Nigeria Punch; Sun (Nigeria),National,"On 30 December 2021, unidentified armed men attacked a married couple, one of them a pastor, in Abraka (Ethiope East, Delta). The woman was killed on the spot while her husband was abducted, another person in the vehicle was seriously wounded, the man was released after a ransom of 10 million was paid.",1,1643040847,NGA,"[{'translation_text': ""Le 30 décembre 2021, des hommes armés non identifiés ont attaqué un couple marié, dont l'un était un pasteur, à Abraka (Ethiope-Est, Delta); la femme a été tuée sur place alors que son mari avait été enlevé, une autre personne dans le véhicule a été gravement blessée et l'homme a été libéré après une rançon de 10 millions de dollars.""}]"
8793223,566,NIG23276,23276,30/12/2021,2021,2,Battles,Armed clash,Ichen Ethnic Militia (Nigeria),,4,Dakka Ethnic Militia (Nigeria),,4,44,Western Africa,Nigeria,Taraba,Kurmi,,Baissa,7.2317,10.6253,2,Sahara Reporters,Regional,"Around 30 December 2021, Ichen and Dakka ethnic militias clashed in Bisaula and Gwanda communities (Kurmi, Taraba), coded as Baissa, over the installation of a new village head. No fewer than 8 persons were killed and over 3000 persons were displaced.",8,1643040848,NGA,"[{'translation_text': ""Vers le 30 décembre 2021, des milices ethniques d'Ichen et de Dakka se sont affrontées dans les communautés de Bisaula et de Gwanda (Kurmi, Taraba), codées Baissa, au sujet de l'installation d'un nouveau chef de village, faisant 8 morts et plus de 3 000 personnes déplacées.""}]"
8704649,854,BFO6111,6111,29/12/2021,2021,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) - Greater Sahara Faction,,2,Civilians (Burkina Faso),Health Workers (Burkina Faso),7,27,Western Africa,Burkina Faso,Sahel,Seno,Dori,Bamga,13.8729,-0.0663,2,Undisclosed Source; Sahel Security Alerts; Le Faso; Signal,Local partner-Other,"On 29 December 2021, presumed ISWAP (Greater Sahara) militants seized an ambulance along its occupants between Bamga and Pempendiangou (Dori, Seno). The occupants were released but a woman suffering of complications from her pregnancy died.",0,1641863883,BFA,"[{'translation_text': ""Le 29 décembre 2021, des militants présumés de l'ISWAP (Greater Sahara) ont saisi une ambulance le long de ses occupants entre Bamga et Pempendiangou (Dori, Sénégal).""}]"
8704650,854,BFO6112,6112,29/12/2021,2021,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sud-Ouest,Poni,Djigoue,Djigoue,10.0524,-3.8195,1,Sahel Security Alerts; Infowakat; Bafuji Infos,New media-Subnational,"On 29 December 2021, presumed JNIM militants killed two residents in the village of Djigoue (Djigoue, Poni).",2,1641863883,BFA,"[{'translation_text': 'Le 29 décembre 2021, des militants présumés du JNIM ont tué deux résidents du village de Djigoue (Djigoue, Poni).'}]"
8704883,466,MLI6013,6013,29/12/2021,2021,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Djenne,Fakala,Bonguel,14.08,-4.136,1,Twitter; Kisal,New media,"On 29 December 2021, Dan Na Ambassagou militiamen removed eleven Fulani men from a transport bus in the village of Bonguel (Djenne, Mopti). One was killed, three wounded, and seven abducted.",1,1641863884,MLI,"[{'translation_text': ""Le 29 décembre 2021, des miliciens de Dan Na Ambassagou ont enlevé onze Fulanis d'un autobus de transport dans le village de Bonguel (Djenne, Mopti), dont un a été tué, trois blessés et sept enlevés.""}]"
8704885,466,MLI6019,6019,29/12/2021,2021,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Police Forces of Mali (2021-) Gendarmerie,,1,12,Western Africa,Mali,Sikasso,Sikasso,Niena,Niena,11.4257,-6.3491,1,Essor; Facebook; Twitter; Menastream; Maliweb; Reelle Afrique,Local partner-New media,"On 29 December 2021, JNIM militants attacked the gendarmerie in the town of Niena (Sikasso, Sikasso). The militants burned the offices and a gendarmerie vehicle. There were no casualties. JNIM claimed responsibility in an unofficial video showing weapons, motorcycles, and equipment seized.",0,1641863884,MLI,"[{'translation_text': 'Le 29 décembre 2021, des militants du JNIM ont attaqué la gendarmerie de la ville de Niena (Sikasso, Sikasso) et ont incendié les bureaux et un véhicule de la gendarmerie, sans faire de victimes.'}]"
8705381,478,MAA1294,1294,29/12/2021,2021,1,Protests,Peaceful protest,Protesters (Mauritania),CNTM: National Confederation of Mauritanian Workers; Labour Group (Mauritania),6,,,0,60,Western Africa,Mauritania,Nouakchott-Ouest,Nouakchott,Nouakchott,Nouakchott,18.0801,-15.9777,1,Al Akhbar (Mauritania),National,"On 29 December 2021, workers affiliated to the National Confederation of Mauritanian Workers (CNTM) at Shenguitel telecom company held a protest sit-in in Nouakchott (Nouakchott) to denounce the dismissal of a number of their colleagues. [size=no report]",0,1641863885,MRT,"[{'translation_text': ""Le 29 décembre 2021, des travailleurs affiliés à la Confédération nationale des travailleurs mauritaniens (CNTM) de la société de télécommunication Shenguitel ont organisé une manifestation à Nouakchott (Nouakchott) pour dénoncer le licenciement d'un certain nombre de leurs collègues. [size=no report]""}]"
8705385,478,MAA1293,1293,29/12/2021,2021,1,Protests,Peaceful protest,Protesters (Mauritania),,6,,,0,60,Western Africa,Mauritania,Hodh Ech Chargi,Bassikounou,Bassikounou,Bassikounou,15.8656,-5.9468,1,Al Akhbar (Mauritania),National,"On 29 December 2021, residents demonstrated in Bassikounou (Bassikounou, Hodh Ech Chargi), calling for the release of 17 people arrested during a protest denouncing the drilling of a well by a Chinese road construction company. [size=no report]",0,1641863885,MRT,"[{'translation_text': ""Le 29 décembre 2021, des résidents ont manifesté à Bassikounou (Bassikounou, Hodh Ech Chargi), appelant à la libération de 17 personnes arrêtées lors d'une manifestation dénonçant le forage d'un puits par une société de construction routière chinoise. [size=no report]""}]"
8705511,566,NIG23093,23093,29/12/2021,2021,1,Violence against civilians,Abduction/forced disappearance,Kaduna Communal Militia (Nigeria),,4,Civilians (Nigeria),Muslim Group (Nigeria),7,47,Western Africa,Nigeria,Kaduna,Zaria,,Wuciciri,10.9932,7.7719,1,Blueprint,National,"On 29 December 2021, Kaduna militiamen abducted 3 Muslim civilians in Wuciciri village (Zaria, Kaduna) who were celebrating Maulud. There are no reports about demands for ransom.",0,1641863885,NGA,"[{'translation_text': 'Le 29 décembre 2021, des miliciens kadunais ont enlevé 3 civils musulmans dans le village de Wuciciri (Zaria, Kaduna) qui célébraient Maulud.'}]"
8705640,566,NIG23091,23091,29/12/2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Labour Group (Nigeria),7,37,Western Africa,Nigeria,Ogun,Ado-Odo,,Sanngo-Ota,6.7053,3.2398,2,Daily Independent (Nigeria),National,"On 29 December 2021, unidentified armed men suspected to be kidnappers or assassins invaded Araromi Ekesi community in or around Sanngo-Ota (Ado-Odo, Ogun) and shot sporadically. The attack might be related to land issues with an estate developer who seems to have been the target; there were no casualties.",0,1641863885,NGA,"[{'translation_text': ""Le 29 décembre 2021, des hommes armés non identifiés soupçonnés d'être des enlèvements ou des assassinats ont envahi la communauté Araromi Ekesi à Sanngo-Ota (Ado-Odo, Ogun) ou autour de celle-ci et ont tiré sporadiquement, l'attaque pouvant être liée à des problèmes fonciers""}]"
8705645,566,NIG23086,23086,29/12/2021,2021,1,Battles,Armed clash,Unidentified Cult Militia (Nigeria),,3,Police Forces of Nigeria (2015-),,1,13,Western Africa,Nigeria,Edo,Oredo,,Benin City,6.3351,5.6275,1,Daily Leadership (Nigeria),National,"On 29 December 2021, suspected members of a cult militia hired by a land speculator clashed with police forces during an attempt to assault a presidential aid in Benin City (Oredo, Edo). Police rescued the victim.",0,1641863885,NGA,"[{'translation_text': ""Le 29 décembre 2021, des membres présumés d'une milice culte embauchée par un spéculateur foncier ont eu des affrontements avec les forces de police lors d'une tentative d'agression contre une aide présidentielle au Bénin (Oredo, Edo).""}]"
8705783,466,MLI6016,6016,29/12/2021,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Mali (2021-),,1,12,Western Africa,Mali,Mopti,Douentza,Hombori,Hombori,15.279,-1.7004,1,Essor,National,"On 29 December 2021, presumed JNIM militants fired mortar shells against a Malian army position in the town of Hombori (Douentza, Mopti). There were no casualties or damages.",0,1641863886,MLI,"[{'translation_text': ""Le 29 décembre 2021, des militants présumés du JNIM ont tiré des obus de mortier contre une position de l'armée malienne dans la ville de Hombori (Douentza, Mopti) sans faire de victimes ni de dommages.""}]"
8705804,466,MLI6017,6017,29/12/2021,2021,1,Battles,Armed clash,Unidentified Armed Group (Mali),,3,Police Forces of Mali (2021-),,1,13,Western Africa,Mali,Kayes,Kita,Kita,Kita,13.0346,-9.4856,1,Facebook,New media,"On 29 December 2021, unknown gunmen attacked a security checkpoint in the town of Kita (Kita, Kayes). Unknown number of wounded.",0,1641863886,MLI,"[{'translation_text': 'Le 29 décembre 2021, des hommes armés inconnus ont attaqué un poste de contrôle de sécurité dans la ville de Kita (Kita, Kayes), avec un nombre inconnu de blessés.'}]"
8705879,288,GHA1361,1361,29/12/2021,2021,1,Protests,Peaceful protest,Protesters (Ghana),,6,,,0,60,Western Africa,Ghana,Western,Wassa Amenfi Central,,Ellembelle,5.9639,-2.3222,1,Ghana Web,National,"On 29 December 2021, youths demonstrated in Ellembelle town (Wassa Amenfi Central, Western) to demand justice for the gold miner who was burnt alive the previous week on a mining site. [size=no report]",0,1641863886,GHA,"[{'translation_text': ""Le 29 décembre 2021, des jeunes ont manifesté dans la ville d'Ellembelle (Wassa Amenfi Central, Western) pour réclamer la justice à l'égard de l'exploitant aurifère brûlé vivant la semaine précédente sur un site minier. [dimension=pas de rapport]""}]"
8705892,324,GUI2149,2149,29/12/2021,2021,1,Protests,Peaceful protest,Protesters (Guinea),,6,,,0,60,Western Africa,Guinea,Kindia,Coyah,Coyah Centre,Coyah,9.7056,-13.3769,2,Guinea News,National,"On 29 December 2021, residents demonstrated in Wonkinfong village, Coyah town, Coyah Centre subdivision (Coyah, Kindia) against the dust caused by the ongoing road reprofiling in their area. [size=no report]",0,1641863886,GIN,"[{'translation_text': 'Le 29 décembre 2021, des résidents ont manifesté dans le village de Wonkinfong, ville de Coyah, subdivision Coyah Centre (Coyah, Kindia) contre la poussière causée par le recyclage continu des routes dans leur région. [dimension=pas de rapport]'}]"
8706163,854,BFO6116,6116,29/12/2021,2021,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,VDP: Volunteer for Defense of Homeland,,4,24,Western Africa,Burkina Faso,Est,Gourma,Fada Ngourma,Paladoube,11.7289,0.4105,2,Menastream,Local partner-New media,"On 29 December 2021, presumed JNIM militants attacked volunteer fighters (VDP) in the area of Paladoube (Fada Ngourma, Gourma). Two VDP were wounded.",0,1641863887,BFA,"[{'translation_text': 'Le 29 décembre 2021, des militants présumés du JNIM ont attaqué des combattants volontaires (VDP) dans la région de Paladoube (Fada Ngourma, Gourma) et deux VDP ont été blessés.'}]"
8706254,566,NIG23087,23087,29/12/2021,2021,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Gombe,Billiri,,Billiri,9.8647,11.2253,2,Nigeria Punch,National,"On 29 December 2021, suspected armed Fulani pastoralists killed eight people in Pandi Keme and Kolok Kwanin communities of Tal district in Billiri LGA (Gombe). The state government claim it was a clash between pastoralists and farmers, but this remains speculative.",8,1641863887,NGA,"[{'translation_text': ""Le 29 décembre 2021, des pastoralistes Fulani armés soupçonnés d'avoir tué huit personnes dans les communautés de Pandi Keme et de Kolok Kwanin, dans le district de Tal à Billiri LGA (Gombe), le gouvernement de l'État affirmant qu'il s'agissait d'un affrontement entre pastoralistes et agriculteurs, mais cela reste spéculat""}]"
