data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8974489,566,NIG24257,24257,30-Mar-22,2022,1,Battles,Armed clash,Katsina Communal Militia (Nigeria),,4,Police Forces of Nigeria (2015-),,1,14,Western Africa,Nigeria,Katsina,Daura,,Daura,13.0359,8.3163,2,Daily Leadership (Nigeria),National,"On 30 March 2022, members of a Katsina militia attacked a police checkpoint at the Jibia-Batsari road Daura LGA (Katsina), coded to Daura. One policeman was killed by the assailants who were disguised in hijabs.",1,1649088163,NGA
8974497,566,NIG24293,24293,30-Mar-22,2022,1,Violence against civilians,Attack,Niger Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Niger,Muya,,Sarkin Pawa,10.0209,7.1124,2,Daily Post (Nigeria),National,"On 30 March 2022, members of a Niger militia attacked residents of Sayita village (Muya, Niger), coded to Sarkin Pawa. At least sixteen persons drowned in the river Kaduna while fleeing from the attack.",0,1649088163,NGA
8974506,566,NIG24308,24308,30-Mar-22,2022,1,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),5,Civilians (Nigeria),,7,57,Western Africa,Nigeria,Benue,Makurdi,,Makurdi,7.7411,8.5121,1,Daily Trust (Nigeria),National,"On 30 March 2022, a group killed a suspected motorcycle thief by setting him ablaze at the North Bank area of Makurdi (Makurdi, Benue). The victim and his accomplice were said to have attempted to rob a commercial motorcyclist of his bike. [size=no report]",1,1649088163,NGA
8974509,566,NIG24294,24294,30-Mar-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Fulani Ethnic Group (Nigeria); Pastoralists (Nigeria),7,37,Western Africa,Nigeria,Plateau,Jos South,,Bukuru,9.794,8.864,2,Daily Trust (Nigeria),National,"On 30 March 2022, armed individuals killed two Fulani pastoralists and wounded one other in two villages of Jos South LGA (Plateau), coded to Bukuru.",2,1649088163,NGA
8974543,430,LBR1652,1652,30-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Liberia),,6,,,0,60,Western Africa,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31,-10.8,2,Front Page Africa,National,"On 30 March 2022, hundreds of residents held a peaceful protest in Montserrado County (coded to Monrovia, Monrovia, Greater Monrovia, Montserrado), calling for the justice for the death of Princess Cooper. [size=hundreds]",0,1649088163,LBR
8974550,324,GUI2221,2221,30-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Guinea),Women (Guinea),6,,,0,60,Western Africa,Guinea,Kindia,Kindia,Kindia Centre,Kindia,10.07,-12.85,1,Guinea News,National,"On 30 March 2022, several women held a protest in Kindia (Kindia Centre, Kindia), calling for justice for a student killed in her house and also for other women killed and rapped. [size=several]",0,1649088163,GIN
8974551,324,GUI2222,2222,30-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Guinea),Students (Guinea),6,,,0,60,Western Africa,Guinea,Kindia,Kindia,Sougueta,Linsan,10.2803,-12.4399,1,Guinee Matin,National,"On 30 March 2022, students held a protest in Linsan (Sougueta, Kindia), calling for the liberation of their detained professor accused of beating his student, as he is the only chemistry and physics professor in their school. [size=no report]",0,1649088163,GIN
8974557,566,NIG24296,24296,30-Mar-22,2022,2,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Kiyawa,,Kiyawa,12.4415,6.809,2,HumAngle,National,"Around 30 March 2022 (between 30 - 31 March), Zamfara militiamen attacked civilians in Gidan Katakare and Tsalki Dagasa, Kiyawa LGA (Zamfara). One person was killed, another was wounded, over 500 residents were displaced.",1,1649088163,NGA
8974661,566,NIG24292,24292,30-Mar-22,2022,1,Violence against civilians,Attack,Niger Communal Militia (Nigeria),,4,Civilians (Nigeria),Police Forces of Nigeria (2015-),7,47,Western Africa,Nigeria,Niger,Gurara,,Gawu,9.2783,6.9934,2,Sun (Nigeria),National,"On 30 March 2022, Niger militiamen attacked civilians in Kutayi, Zebena, Baradna, Gufana and Sabon Gari (Gurara, Niger), coded to Gawu, and Kabo [coded separately]. Scores of persons were wounded, food and other valuables were looted, two police operational vehicles were burned.",0,1649088163,NGA
8974684,854,BFO6930,6930,30-Mar-22,2022,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Labour Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Est,Tapoa,Kantchari,Kantari,12.5322,1.4475,1,Undisclosed Source,Local partner-Other,"On 30 March 2022, presumed JNIM militants abducted two merchants in the village of Kantari (Kantchari, Tapoa).",0,1649088163,BFA
8974690,854,BFO6961,6961,30-Mar-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Women (Burkina Faso),7,27,Western Africa,Burkina Faso,Est,Gourma,Fada Ngourma,Natiaboani,11.703,0.505,2,Undisclosed Source,Local partner-Other,"Looting: On 30 March 2022, presumed JNIM militants seized mobile phones from a group of women collecting firewood in the hamlet of Tomnabayiri, about 5km east of Natiaboani (Fada Ngourma, Gourma).",0,1649088163,BFA
8974694,854,BFO6948,6948,30-Mar-22,2022,1,Violence against civilians,Attack,Islamic State (Sahel),,2,Civilians (Niger),,7,27,Western Africa,Burkina Faso,Sahel,Oudalan,Markoye,Markoye,14.6387,0.0342,2,Undisclosed Source,Local partner-Other,"On 30 March 2022, presumed IS Sahel militants attacked two civilian Nigerien vehicles between Markoye and the mining site of Insalaten (Markoye, Oudalan). Eight people were killed, one wounded, and two vehicles burned.",8,1649088163,BFA
9053970,854,BFO6966,6966,30-Mar-22,2022,2,Riots,Mob violence,Rioters (Burkina Faso),Muslim Group (Burkina Faso),5,Civilians (Burkina Faso),Labour Group (Burkina Faso); Women (Burkina Faso),7,57,Western Africa,Burkina Faso,Centre-Est,Boulgou,Beguedo,Beguedo,11.7808,-0.7339,1,Burkina24; Aujourd8; Sidwaya; AIB (Burkina Faso); Gulmu Info; L'Observateur Paalga; Direct Info Burkina; Facebook,New media-National,"Around 30 March 2022 (between 30 March - 31 March), about fifty Muslim youth on motorcycles vandalized and nine bars burned bars and chased and assaulted sex workers in the town of Beguedo (Beguedo, Boulgou). Security forces arrested about thirty. [size=about 50]",0,1649700012,BFA
9054049,566,NIG24226,24226,30-Mar-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Bukpe Communal Group (Nigeria),7,37,Western Africa,Nigeria,Federal Capital Territory,Kwali,,Kwali,8.8672,7.005,2,Daily Independent (Nigeria); Daily Post (Nigeria); Daily Trust (Nigeria),Subnational-National,"On 30 March 2022, an armed group abducted between four to five persons from Bukpe community in Kwali (Kwali, FCT). The traditional ruler of the community was one of the abductees; a ransom of 20 million was demanded and later reduced to 6 million.",0,1649700012,NGA
9104633,854,BFO7025,7025,30-Mar-22,2022,1,Violence against civilians,Attack,Islamic State (Sahel),,2,Civilians (Burkina Faso),Government of Burkina Faso (2015-),7,27,Western Africa,Burkina Faso,Sahel,Oudalan,Gorom-Gorom,Goseye-Site,14.4645,0.0012,1,Facebook,New media,"On 30 March 2022, presumed IS Sahel militants killed a councilman and abducted two young male civilians in the village of Goseye-Site (Gorom-Gorom, Oudalan).",1,1650298593,BFA
8974299,854,BFO6937,6937,29-Mar-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Koglweogo Militia,VDP: Volunteer for Defense of Homeland,3,23,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Pissila,Doaga,13.2091,-0.7235,1,Facebook; Whatsapp; L'Observateur Paalga; AIB (Burkina Faso),New media-National,"On 29 March 2022, JNIM militants attacked the village of Doaga (Pissila, Sanmatenga). One Koglweogo volunteer fighter (VDP) chief was killed, shops looted, and houses and granaries burned. A school and dispensary were also burned according to some sources. JNIM claimed responsibility and said it seized a weapon, ammo, four motorcycles, and phones.",1,1649088162,BFA
8974301,854,BFO6947,6947,29-Mar-22,2022,1,Violence against civilians,Attack,Islamic State (Sahel),,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Seno,Falagountou,Alkoma,14.2611,0.0694,1,MinuteBf; Facebook,New media,"On 29 March 2022, presumed IS Sahel militants killed two people and seized livestock in the village of Alkoma (Falagountou, Seno).",2,1649088162,BFA
8974334,324,GUI2218,2218,29-Mar-22,2022,1,Riots,Mob violence,Rioters (Guinea),Students (Guinea),5,Civilians (Guinea),,7,57,Western Africa,Guinea,Kankan,Kouroussa,Kouroussa Centre,Kouroussa,10.6667,-9.9167,1,Le Djely; Guinea News; Le Lynx; Guinee Matin,National,"On 29 March 2022, Guinean students threw stones at the Prefectural Director of Education office, house and private school in Kouroussa (Kouroussa Centre, Kouroussa, Kankan) condemning the non respect of the memory of their late teacher who passed away. Several properties were destroyed. [size=no report]",0,1649088162,GIN
8974336,324,GUI2220,2220,29-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Guinea),,6,,,0,60,Western Africa,Guinea,Kankan,Siguiri,Siguiri-Centre,Siguiri,11.4167,-9.1665,1,Guinea News; Guinee Matin,National,"On 29 March 2022, young residents held a protest in front of the chair of urban community in Siguiri (Siguiri-Centre, Siguiri, Kankan), calling for the departure of the mayor. [size=no report]",0,1649088162,GIN
8974373,566,NIG24251,24251,29-Mar-22,2022,1,Battles,Armed clash,Unidentified Armed Group (Nigeria),,3,Police Forces of Nigeria (2015-),,1,13,Western Africa,Nigeria,Lagos,Ibeju-Lekki,,Lekki,6.4148,4.0932,1,Daily Independent (Nigeria); Daily Post (Nigeria),Subnational-National,"On 29 March 2022, armed individuals numbering up to 20 clashed with policemen after they invaded the Dangote refinery in Lekki (Ibeju-Lekki, Lagos) and attempted to cart away with armored cables. One of the armed men was killed.",1,1649088162,NGA
8974390,566,NIG24279,24279,29-Mar-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Protestant Christian Group (Nigeria),7,37,Western Africa,Nigeria,Benue,Guma,,Gbajimba,7.8155,8.8604,2,Daily Trust (Nigeria); Daily Independent (Nigeria); Daily Post (Nigeria),National,"On 29 March 2022, suspected armed Fulani pastoralists attacked and killed a Deeper Life church pastor around Waku village, on his way to Gbajimba (Guma, Benue).",1,1649088162,NGA
8974391,566,NIG24281,24281,29-Mar-22,2022,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Benue,Gwer West,,Naka,7.5887,8.2087,1,Daily Trust (Nigeria); Daily Independent (Nigeria); Daily Post (Nigeria),National,"On 29 March 2022, suspected Fulani militiamen dressed in military camouflage shot sporadically at civilians in Naka (Gwer West, Benue). Three persons were killed, an unspecified number of persons are missing.",3,1649088162,NGA
8974393,566,NIG24284,24284,29-Mar-22,2022,1,Violence against civilians,Attack,Kaduna Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kachia,,Katari,9.7,7.45,2,Daily Post (Nigeria); Sahara Reporters,National-Regional,"On 29 March 2022, presumed members of a Kaduna militia shot sporadically and forced commuters to stop on the Kaduna-Abuja road coded to Katari (Kachia, Kaduna). Casualties unknown.",0,1649088162,NGA
8974394,566,NIG24285,24285,29-Mar-22,2022,1,Violence against civilians,Attack,Kaduna Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Kagarko,,Jere,9.5668,7.4346,2,Daily Post (Nigeria); Daily Independent (Nigeria),National,"On 29 March 2022, members of a Kaduna militia attacked the Gidan Train Station, along the Abuja-Kaduna rail track, coded to Jere (Kagarko, Kaduna). Casualties unknown.",0,1649088162,NGA
8974395,566,NIG24287,24287,29-Mar-22,2022,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Ondo,Akoko North East,,Ikare,7.5259,5.7534,2,Sun (Nigeria); Daily Post (Nigeria),National,"On 29 March 2022, two suspected armed Fulani pastoralists attacked a farmer and beat him up using machetes on his farm in Ikakumo-Akoko (Akoko North East, Ondo), coded to Ikare.",0,1649088162,NGA
8974396,566,NIG24288,24288,29-Mar-22,2022,1,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Talata Mafara,,Ruwan Gizo,12.2274,5.9574,1,Daily Post (Nigeria); Blueprint,National,"On 29 March 2022, members of a Zamfara militia attacked and killed scores of civilians in Ruwan Gizo (Talata Mafara, Zamfara) and Ruwan Gora [coded separately]. Scores of fatalities split across two events coded as 10.",10,1649088162,NGA
8974397,566,NIG24289,24289,29-Mar-22,2022,1,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Talata Mafara,,Sauna Ruwan Gora,12.3671,5.9847,1,Daily Post (Nigeria); Blueprint,National,"On 29 March 2022, members of a Zamfara militia attacked and killed scores of civilians in Sauna Ruwan Gora (Talata Mafara, Zamfara) and Ruwan Gizo [coded separately]. Scores of fatalities split across two events coded as 10.",10,1649088162,NGA
8974398,566,NIG24290,24290,29-Mar-22,2022,1,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Tsafe,,Tsafe,11.9555,6.9194,2,Daily Post (Nigeria); Sahara Reporters,National-Regional,"On 29 March 2022, presumed members of a Zamfara militia shot sporadically and forced commuters to stop on the Tsafe-Yankara road (Tsafe, Zamfara). Casualties unknown.",0,1649088162,NGA
8974402,566,NIG24307,24307,29-Mar-22,2022,1,Riots,Mob violence,Rioters (Nigeria),,5,Police Forces of Nigeria (2015-),,1,15,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,BBC News; The Cable (Nigeria),National-International,"On 29 March 2022, a group of fans entered the football pitch and damaged some stadium facilities at the Moshood Abiola Stadium in Abuja (Abuja Municipal, FCT) after Nigeria lost the world cup qualifying match to Ghana. The police fired tear gas, while trying to control the violence. [size=no report]",0,1649088162,NGA
8974481,566,NIG24280,24280,29-Mar-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Farmers (Nigeria),7,37,Western Africa,Nigeria,Benue,Guma,,Nyiev,7.9663,8.4261,2,Daily Independent (Nigeria),National,"On 29 March 2022, armed individuals attacked and killed three farmers at their farm in Nyiev council ward (Guma, Benue).",3,1649088163,NGA
8974488,566,NIG24253,24253,29-Mar-22,2022,1,Battles,Armed clash,Niger Communal Militia (Nigeria),,4,Military Forces of Nigeria (2015-),Shako Communal Militia (Nigeria); Police Forces of Nigeria (2015-),1,14,Western Africa,Nigeria,Niger,Gurara,,Shako,9.3898,7.0738,1,Daily Leadership (Nigeria),National,"On 29 March 2022, Niger militiamen clashed with security operatives, made up of soldiers, policemen and local defense militiamen, in Shako (Gurara, Niger) and Kabo [coded separately]. Nine security operatives were killed, fatalities split across two events coded as 4.",4,1649088163,NGA
8974490,566,NIG24252,24252,29-Mar-22,2022,1,Battles,Armed clash,Niger Communal Militia (Nigeria),,4,Military Forces of Nigeria (2015-),Kabo Communal Militia (Nigeria); Police Forces of Nigeria (2015-),1,14,Western Africa,Nigeria,Niger,Gurara,,Kabo,9.4121,7.1799,1,Daily Leadership (Nigeria),National,"On 29 March 2022, Niger militiamen clashed with security operatives made up of soldiers, policemen and local defense militiamen in Kabo (Gurara, Niger) and Shako [coded separately]. Nine security operatives were killed, fatalities split across two events coded as 5.",5,1649088163,NGA
8974493,566,NIG24282,24282,29-Mar-22,2022,2,Violence against civilians,Attack,Unidentified Communal Militia (Nigeria),Farmers (Nigeria),4,Civilians (Nigeria),Fulani Ethnic Group (Nigeria); Pastoralists (Nigeria),7,47,Western Africa,Nigeria,Jigawa,Guri,,Guri,12.7267,10.4205,2,Daily Post (Nigeria),National,"Around 29 March 2022 (as reported), armed youths attacked pastoralists and wounded three of them in Guri LGA (Jigawa), coded to Guri. The attack was as a result of the killing of a farmer by armed pastoralists [coded separately].",0,1649088163,NGA
8974496,566,NIG24250,24250,29-Mar-22,2022,1,Battles,Armed clash,Police Forces of Nigeria (2015-),,1,Unidentified Cult Militia (Nigeria),,3,13,Western Africa,Nigeria,Kogi,Lokoja,,Lokoja,7.8024,6.743,2,Daily Post (Nigeria),National,"On 29 March 2022, policemen engaged members of an unidentified cult militia in an armed clash in the Kabawa area, in or around Lokoja (Lokoja, Kogi) following clashes between two cult militias in the area (coded separately). The militiamen were overpowered, 15 of them were arrested, the rest fled.",0,1649088163,NGA
